  -0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.02
  -0.00,  -0.00,   1.03
   0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.03
  -0.00,   0.00,   1.03
   0.00,  -0.00,   1.02
  -0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.03
  -0.00,   0.00,   1.03
  -0.01,  -0.01,   1.03
   0.01,   0.00,   1.00
  -0.01,   0.00,   1.04
  -0.00,   0.01,   1.01
  -0.01,  -0.00,   1.03
   0.01,   0.00,   1.03
   0.00,  -0.00,   1.02
  -0.00,  -0.00,   1.03
   0.00,   0.00,   1.02
  -0.00,  -0.00,   1.02
  -0.00,   0.00,   1.02
  -0.00,  -0.00,   1.02
   0.00,   0.00,   1.02
  -0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.03
   0.00,  -0.00,   1.03
  -0.00,   0.00,   1.03
  -0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.03
   0.00,   0.00,   1.02
  -0.00,   0.00,   1.03
  -0.00,   0.00,   1.02
  -0.00,   0.00,   1.03
   0.00,   0.00,   1.02
  -0.00,  -0.00,   1.02
   0.00,  -0.00,   1.02
   0.00,   0.00,   1.02
   0.00,  -0.00,   1.02
  -0.00,  -0.00,   1.02
   0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.02
   0.00,   0.00,   1.03
   0.00,   0.00,   1.03
   0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.03
  -0.00,   0.00,   1.03
  -0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.02
   0.00,  -0.00,   1.02
  -0.00,  -0.00,   1.02
  -0.00,   0.00,   1.02
  -0.00,  -0.00,   1.02
   0.00,  -0.00,   1.02
  -0.00,   0.00,   1.02
  -0.00,   0.00,   1.02
   0.00,  -0.00,   1.03
   0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.02
  -0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.02
   0.00,  -0.00,   1.03
   0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.02
   0.00,  -0.00,   1.02
  -0.00,  -0.00,   1.03
   0.00,   0.00,   1.03
  -0.00,  -0.00,   1.03
  -0.00,   0.00,   1.03
  -0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.03
   0.00,  -0.00,   1.02
   0.00,   0.00,   1.02
  -0.00,   0.00,   1.02
  -0.00,  -0.00,   1.02
  -0.00,   0.00,   1.03
  -0.00,  -0.00,   1.03
   0.00,   0.00,   1.03
  -0.00,  -0.00,   1.03
   0.00,  -0.00,   1.03
   0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.03
   0.00,  -0.00,   1.03
  -0.00,   0.00,   1.03
  -0.00,   0.00,   1.02
  -0.00,  -0.00,   1.03
   0.00,  -0.00,   1.02
  -0.01,  -0.00,   1.02
   0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.03
   0.00,   0.00,   1.02
  -0.00,  -0.00,   1.03
   0.00,   0.00,   1.03
  -0.01,  -0.00,   1.03
   0.00,  -0.00,   1.02
  -0.00,  -0.00,   1.02
   0.00,  -0.00,   1.02
  -0.00,  -0.00,   1.03
   0.00,   0.00,   1.03
  -0.00,  -0.00,   1.02
   0.00,  -0.00,   1.02
   0.00,  -0.00,   1.03
   0.00,   0.00,   1.02
   0.00,  -0.00,   1.02
  -0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.03
   0.00,  -0.00,   1.03
   0.00,  -0.00,   1.03
   0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.03
   0.00,  -0.00,   1.02
  -0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.02
  -0.00,   0.00,   1.02
  -0.00,   0.00,   1.02
  -0.00,  -0.00,   1.02
   0.00,   0.00,   1.02
  -0.01,  -0.00,   1.03
   0.00,   0.00,   1.02
  -0.00,  -0.00,   1.03
   0.00,   0.00,   1.02
   0.00,   0.00,   1.02
   0.00,  -0.00,   1.03
   0.00,   0.00,   1.02
  -0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.03
   0.00,   0.00,   1.03
   0.00,   0.00,   1.01
   0.00,  -0.00,   1.04
  -0.00,  -0.00,   1.02
   0.00,  -0.00,   1.04
   0.00,  -0.00,   1.02
   0.00,   0.00,   1.02
  -0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.03
   0.00,   0.00,   1.03
  -0.00,   0.00,   1.03
  -0.00,   0.00,   1.02
  -0.00,  -0.00,   1.02
   0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.02
  -0.00,  -0.00,   1.02
   0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.02
  -0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.02
  -0.00,   0.00,   1.02
   0.00,  -0.00,   1.02
   0.00,  -0.00,   1.03
   0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.02
  -0.00,  -0.00,   1.03
   0.00,   0.00,   1.02
   0.00,  -0.00,   1.02
   0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.03
   0.00,  -0.00,   1.02
  -0.00,  -0.00,   1.02
   0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.03
   0.00,   0.00,   1.03
  -0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.03
   0.00,  -0.00,   1.03
   0.00,  -0.00,   1.03
   0.00,   0.00,   1.02
   0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.03
   0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.03
   0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.03
   0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.02
   0.00,  -0.00,   1.03
  -0.00,   0.00,   1.03
  -0.00,   0.00,   1.03
  -0.00,   0.00,   1.03
   0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.03
   0.00,   0.00,   1.02
  -0.00,  -0.00,   1.02
  -0.00,  -0.00,   1.02
  -0.00,  -0.00,   1.03
   0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.03
   0.00,  -0.00,   1.02
   0.00,  -0.00,   1.03
   0.00,  -0.00,   1.02
  -0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.02
  -0.00,  -0.00,   1.03
   0.00,  -0.00,   1.03
   0.00,  -0.00,   1.03
   0.00,  -0.00,   1.02
   0.00,  -0.00,   1.03
   0.00,  -0.00,   1.03
   0.00,   0.00,   1.02
   0.00,  -0.00,   1.03
  -0.00,   0.00,   1.03
   0.00,  -0.00,   1.03
   0.00,  -0.00,   1.03
   0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.02
  -0.00,  -0.00,   1.02
  -0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.03
   0.00,  -0.00,   1.03
   0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.03
  -0.00,   0.00,   1.02
  -0.00,   0.00,   1.03
   0.00,  -0.00,   1.02
  -0.00,  -0.00,   1.02
  -0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.02
   0.00,   0.00,   1.02
   0.00,   0.00,   1.02
   0.00,   0.00,   1.03
   0.00,  -0.00,   1.02
   0.00,  -0.00,   1.03
   0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.03
   0.00,  -0.00,   1.03
   0.00,  -0.00,   1.02
   0.00,  -0.00,   1.02
  -0.00,   0.00,   1.02
   0.00,  -0.00,   1.02
  -0.00,  -0.00,   1.03
  -0.00,   0.00,   1.03
   0.00,  -0.00,   1.02
  -0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.03
   0.00,   0.00,   1.03
   0.00,   0.00,   1.02
   0.00,  -0.00,   1.03
  -0.00,   0.00,   1.03
   0.00,  -0.00,   1.02
   0.00,   0.00,   1.02
  -0.00,  -0.00,   1.03
   0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.02
   0.00,  -0.00,   1.03
   0.00,  -0.00,   1.02
  -0.00,  -0.00,   1.02
   0.01,   0.00,   1.02
   0.00,  -0.00,   1.03
  -0.00,   0.00,   1.02
   0.00,   0.00,   1.03
  -0.00,   0.00,   1.03
  -0.00,   0.00,   1.03
  -0.00,  -0.00,   1.03
  -0.00,   0.00,   1.03
  -0.00,  -0.00,   1.03
   0.00,   0.00,   1.03
  -0.00,  -0.00,   1.03
   0.00,   0.00,   1.03
  -0.00,  -0.00,   1.03
  -0.00,  -0.00,   1.02
  -0.00,  -0.00,   1.03
   0.00,  -0.00,   1.02
  -0.00,   0.00,   1.02
  -0.00,  -0.00,   1.03
   0.00,  -0.00,   1.03
   0.00,  -0.00,   1.03
  -0.00,   0.00,   1.02
   0.00,   0.00,   1.03
  -0.00,  -0.00,   1.02
   0.00,  -0.00,   1.02
  -0.00,   0.00,   1.02
   0.00,  -0.00,   1.03
